Borough code,Borough,Year/Month,Average House Price £
E09000026,Redbridge,May-05,224881
E09000026,Redbridge,Jun-05,225825
E09000026,Redbridge,Jul-05,226540
E09000026,Redbridge,Aug-05,227046
E09000026,Redbridge,Sep-05,228809
E09000026,Redbridge,Oct-05,228013
E09000026,Redbridge,Nov-05,228012
E09000026,Redbridge,Dec-05,229887
E09000026,Redbridge,Jan-06,232310
E09000026,Redbridge,Feb-06,233950
E09000026,Redbridge,Mar-06,232673
E09000026,Redbridge,Apr-06,233449
E09000026,Redbridge,May-06,234716
E09000026,Redbridge,Jun-06,237258
E09000026,Redbridge,Jul-06,240327
E09000026,Redbridge,Aug-06,242858
E09000026,Redbridge,Sep-06,245605
E09000026,Redbridge,Oct-06,246389
E09000026,Redbridge,Nov-06,247818
E09000026,Redbridge,Dec-06,249403
E09000026,Redbridge,Jan-07,252230
E09000026,Redbridge,Feb-07,254286
E09000026,Redbridge,Mar-07,258080
E09000026,Redbridge,Apr-07,258715
E09000026,Redbridge,May-07,263286
E09000026,Redbridge,Jun-07,265723
E09000026,Redbridge,Jul-07,271920
E09000026,Redbridge,Aug-07,274360
E09000026,Redbridge,Sep-07,276866
E09000026,Redbridge,Oct-07,277153
E09000026,Redbridge,Nov-07,275927
E09000026,Redbridge,Dec-07,274707
E09000026,Redbridge,Jan-08,275150
E09000026,Redbridge,Feb-08,275920
E09000026,Redbridge,Mar-08,275710
E09000026,Redbridge,Apr-08,275098
E09000026,Redbridge,May-08,273409
E09000026,Redbridge,Jun-08,272560
E09000026,Redbridge,Jul-08,271019
E09000026,Redbridge,Aug-08,268483
E09000026,Redbridge,Sep-08,261442
E09000026,Redbridge,Oct-08,251241
E09000026,Redbridge,Nov-08,240444
E09000026,Redbridge,Dec-08,232677
E09000026,Redbridge,Jan-09,227450
E09000026,Redbridge,Feb-09,225546
E09000026,Redbridge,Mar-09,221685
E09000026,Redbridge,Apr-09,221183
E09000026,Redbridge,May-09,224661
E09000026,Redbridge,Jun-09,232297
E09000026,Redbridge,Jul-09,236603
E09000026,Redbridge,Aug-09,238626
E09000026,Redbridge,Sep-09,238188
E09000026,Redbridge,Oct-09,242244
E09000026,Redbridge,Nov-09,241074
E09000026,Redbridge,Dec-09,243612
E09000026,Redbridge,Jan-10,245067
E09000026,Redbridge,Feb-10,248356
E09000026,Redbridge,Mar-10,247734
E09000026,Redbridge,Apr-10,244146
E09000026,Redbridge,May-10,242081
E09000026,Redbridge,Jun-10,242505
E09000026,Redbridge,Jul-10,247745
E09000026,Redbridge,Aug-10,254094
E09000026,Redbridge,Sep-10,262378
E09000026,Redbridge,Oct-10,264967
E09000026,Redbridge,Nov-10,264927
E09000026,Redbridge,Dec-10,264013
E09000026,Redbridge,Jan-11,265383
E09000026,Redbridge,Feb-11,266662
E09000026,Redbridge,Mar-11,266385
E09000026,Redbridge,Apr-11,259445
E09000026,Redbridge,May-11,256851
E09000026,Redbridge,Jun-11,256194
E09000026,Redbridge,Jul-11,262220
E09000026,Redbridge,Aug-11,264635
E09000026,Redbridge,Sep-11,264662
E09000026,Redbridge,Oct-11,261123
E09000026,Redbridge,Nov-11,260201
E09000026,Redbridge,Dec-11,259825
E09000026,Redbridge,Jan-12,257635
E09000026,Redbridge,Feb-12,258661
E09000026,Redbridge,Mar-12,258463
E09000026,Redbridge,Apr-12,262919
E09000026,Redbridge,May-12,266409
E09000026,Redbridge,Jun-12,267446
E09000026,Redbridge,Jul-12,270006
E09000026,Redbridge,Aug-12,269620
E09000026,Redbridge,Sep-12,272872
E09000026,Redbridge,Oct-12,273061
E09000026,Redbridge,Nov-12,269169
E09000026,Redbridge,Dec-12,264683
E09000026,Redbridge,Jan-13,262875
E09000026,Redbridge,Feb-13,263623
E09000026,Redbridge,Mar-13,267800
E09000026,Redbridge,Apr-13,267003
E09000026,Redbridge,May-13,268190
E09000026,Redbridge,Jun-13,270454
E09000026,Redbridge,Jul-13,277577
E09000026,Redbridge,Aug-13,280870
E09000026,Redbridge,Sep-13,282996
E09000026,Redbridge,Oct-13,283749
E09000026,Redbridge,Nov-13,285106
E09000026,Redbridge,Dec-13,287656
E09000026,Redbridge,Jan-14,289684
E09000026,Redbridge,Feb-14,291687
E09000026,Redbridge,Mar-14,289191
E09000026,Redbridge,Apr-14,290221
E09000026,Redbridge,May-14,293705
E09000026,Redbridge,Jun-14,300479
E09000026,Redbridge,Jul-14,306624
E09000026,Redbridge,Aug-14,311111
E09000026,Redbridge,Sep-14,312776
E09000026,Redbridge,Oct-14,316407
E09000026,Redbridge,Nov-14,321365
E09000026,Redbridge,Dec-14,326699
E09000026,Redbridge,Jan-15,325048
E09000026,Redbridge,Feb-15,327256
E09000026,Redbridge,Mar-15,326567
E09000026,Redbridge,Apr-15,330582
E09000026,Redbridge,May-15,328815
E09000026,Redbridge,Jun-15,336843
E09000026,Redbridge,Jul-15,342833
E09000026,Redbridge,Aug-15,351663
E09000026,Redbridge,Sep-15,355375
E09000026,Redbridge,Oct-15,363224
E09000026,Redbridge,Nov-15,368279
E09000026,Redbridge,Dec-15,369059
E09000026,Redbridge,Jan-16,371307
E09000026,Redbridge,Feb-16,377717
E09000026,Redbridge,Mar-16,388151
E09000026,Redbridge,Apr-16,388739
E09000026,Redbridge,May-16,389069
E09000026,Redbridge,Jun-16,388322
E09000026,Redbridge,Jul-16,394381
E09000026,Redbridge,Aug-16,399449
E09000026,Redbridge,Sep-16,403092
E09000026,Redbridge,Oct-16,401347
E09000026,Redbridge,Nov-16,398304
E09000026,Redbridge,Dec-16,402169
E09000026,Redbridge,Jan-17,408457
E09000026,Redbridge,Feb-17,405705
E09000026,Redbridge,Mar-17,402920
E09000026,Redbridge,Apr-17,397410
E09000026,Redbridge,May-17,406697
E09000026,Redbridge,Jun-17,402585
E09000026,Redbridge,Jul-17,409097
E09000026,Redbridge,Aug-17,411116
E09000026,Redbridge,Sep-17,421401
E09000026,Redbridge,Oct-17,422354
E09000026,Redbridge,Nov-17,419148
E09000026,Redbridge,Dec-17,416712
E09000026,Redbridge,Jan-18,421816
E09000026,Redbridge,Feb-18,424246
E09000026,Redbridge,Mar-18,423790
E09000026,Redbridge,Apr-18,412072
E09000026,Redbridge,May-18,413991
E09000026,Redbridge,Jun-18,415016
E09000026,Redbridge,Jul-18,424170
E09000026,Redbridge,Aug-18,423775
E09000026,Redbridge,Sep-18,426557
E09000026,Redbridge,Oct-18,428131
E09000026,Redbridge,Nov-18,430708
E09000026,Redbridge,Dec-18,426823
E09000026,Redbridge,Jan-19,420810
E09000026,Redbridge,Feb-19,411355
E09000026,Redbridge,Mar-19,405219
E09000026,Redbridge,Apr-19,402053
E09000026,Redbridge,May-19,401902
E09000026,Redbridge,Jun-19,408514
E09000026,Redbridge,Jul-19,414968
E09000026,Redbridge,Aug-19,421319
E09000026,Redbridge,Sep-19,414268
E09000026,Redbridge,Oct-19,411874
E09000026,Redbridge,Nov-19,411038
E09000026,Redbridge,Dec-19,420295
E09000026,Redbridge,Jan-20,419704
E09000026,Redbridge,Feb-20,416970
E09000026,Redbridge,Mar-20,420539
E09000026,Redbridge,Apr-20,419057
E09000026,Redbridge,May-20,418540
E09000026,Redbridge,Jun-20,412781
E09000026,Redbridge,Jul-20,417394
E09000026,Redbridge,Aug-20,420140
E09000026,Redbridge,Sep-20,427270
E09000026,Redbridge,Oct-20,430363
E09000026,Redbridge,Nov-20,435811
E09000026,Redbridge,Dec-20,440916
E09000026,Redbridge,Jan-21,447923
E09000026,Redbridge,Feb-21,448298
E09000026,Redbridge,Mar-21,445906
E09000026,Redbridge,Apr-21,446034
E09000026,Redbridge,May-21,444311
E09000026,Redbridge,Jun-21,452279
E09000026,Redbridge,Jul-21,449437
E09000026,Redbridge,Aug-21,454010
E09000026,Redbridge,Sep-21,455966
E09000026,Redbridge,Oct-21,466994
E09000026,Redbridge,Nov-21,468643
E09000026,Redbridge,Dec-21,469192
E09000026,Redbridge,Jan-22,468605
E09000026,Redbridge,Feb-22,469519
E09000026,Redbridge,Mar-22,469467
E09000026,Redbridge,Apr-22,469881
E09000026,Redbridge,May-22,460700
E09000026,Redbridge,Jun-22,468195
E09000026,Redbridge,Jul-22,478584
E09000026,Redbridge,Aug-22,492429
E09000026,Redbridge,Sep-22,486291
E09000027,Richmond upon Thames,Jan-95,109326
E09000027,Richmond upon Thames,Feb-95,111103
E09000027,Richmond upon Thames,Mar-95,107325
E09000027,Richmond upon Thames,Apr-95,106875
E09000027,Richmond upon Thames,May-95,107708
E09000027,Richmond upon Thames,Jun-95,112865
E09000027,Richmond upon Thames,Jul-95,114657
E09000027,Richmond upon Thames,Aug-95,112320
E09000027,Richmond upon Thames,Sep-95,110425
E09000027,Richmond upon Thames,Oct-95,108407
E09000027,Richmond upon Thames,Nov-95,109130
E09000027,Richmond upon Thames,Dec-95,108567
E09000027,Richmond upon Thames,Jan-96,111174
E09000027,Richmond upon Thames,Feb-96,112961
E09000027,Richmond upon Thames,Mar-96,114700
E09000027,Richmond upon Thames,Apr-96,114881
E09000027,Richmond upon Thames,May-96,117000
E09000027,Richmond upon Thames,Jun-96,117604
E09000027,Richmond upon Thames,Jul-96,119030
E09000027,Richmond upon Thames,Aug-96,117525
E09000027,Richmond upon Thames,Sep-96,118813
E09000027,Richmond upon Thames,Oct-96,120264
E09000027,Richmond upon Thames,Nov-96,121754
E09000027,Richmond upon Thames,Dec-96,121989
E09000027,Richmond upon Thames,Jan-97,122725
E09000027,Richmond upon Thames,Feb-97,124771
E09000027,Richmond upon Thames,Mar-97,127130
E09000027,Richmond upon Thames,Apr-97,128897
E09000027,Richmond upon Thames,May-97,130648
E09000027,Richmond upon Thames,Jun-97,134409
E09000027,Richmond upon Thames,Jul-97,137951
E09000027,Richmond upon Thames,Aug-97,140246
E09000027,Richmond upon Thames,Sep-97,143957
E09000027,Richmond upon Thames,Oct-97,146080
E09000027,Richmond upon Thames,Nov-97,150440
E09000027,Richmond upon Thames,Dec-97,152620
E09000027,Richmond upon Thames,Jan-98,152270
E09000027,Richmond upon Thames,Feb-98,151211
E09000027,Richmond upon Thames,Mar-98,150026
E09000027,Richmond upon Thames,Apr-98,153490
E09000027,Richmond upon Thames,May-98,154920
E09000027,Richmond upon Thames,Jun-98,158949
E09000027,Richmond upon Thames,Jul-98,160232
E09000027,Richmond upon Thames,Aug-98,165706
E09000027,Richmond upon Thames,Sep-98,170784
E09000027,Richmond upon Thames,Oct-98,178761
E09000027,Richmond upon Thames,Nov-98,180444
E09000027,Richmond upon Thames,Dec-98,178679
E09000027,Richmond upon Thames,Jan-99,174889
E09000027,Richmond upon Thames,Feb-99,171216
E09000027,Richmond upon Thames,Mar-99,169590
E09000027,Richmond upon Thames,Apr-99,168780
E09000027,Richmond upon Thames,May-99,170752
E09000027,Richmond upon Thames,Jun-99,173667
E09000027,Richmond upon Thames,Jul-99,179381
E09000027,Richmond upon Thames,Aug-99,185242
E09000027,Richmond upon Thames,Sep-99,190023
E09000027,Richmond upon Thames,Oct-99,192255
E09000027,Richmond upon Thames,Nov-99,200454
E09000027,Richmond upon Thames,Dec-99,205019
E09000027,Richmond upon Thames,Jan-00,209937
E09000027,Richmond upon Thames,Feb-00,207134
E09000027,Richmond upon Thames,Mar-00,210007
E09000027,Richmond upon Thames,Apr-00,217531
E09000027,Richmond upon Thames,May-00,225531
E09000027,Richmond upon Thames,Jun-00,232298
E09000027,Richmond upon Thames,Jul-00,232119
E09000027,Richmond upon Thames,Aug-00,236930
E09000027,Richmond upon Thames,Sep-00,238716
E09000027,Richmond upon Thames,Oct-00,243684
E09000027,Richmond upon Thames,Nov-00,241545
E09000027,Richmond upon Thames,Dec-00,238962
E09000027,Richmond upon Thames,Jan-01,230335
E09000027,Richmond upon Thames,Feb-01,230621
E09000027,Richmond upon Thames,Mar-01,229361
E09000027,Richmond upon Thames,Apr-01,230973
E09000027,Richmond upon Thames,May-01,230165
E09000027,Richmond upon Thames,Jun-01,235017
E09000027,Richmond upon Thames,Jul-01,247014
E09000027,Richmond upon Thames,Aug-01,253143
E09000027,Richmond upon Thames,Sep-01,255011
E09000027,Richmond upon Thames,Oct-01,251600
E09000027,Richmond upon Thames,Nov-01,251210
E09000027,Richmond upon Thames,Dec-01,251549
E09000027,Richmond upon Thames,Jan-02,251202
E09000027,Richmond upon Thames,Feb-02,246813
E09000027,Richmond upon Thames,Mar-02,251782
E09000027,Richmond upon Thames,Apr-02,255256
E09000027,Richmond upon Thames,May-02,264703
E09000027,Richmond upon Thames,Jun-02,269410
E09000027,Richmond upon Thames,Jul-02,274088
E09000027,Richmond upon Thames,Aug-02,286131
E09000027,Richmond upon Thames,Sep-02,288467
E09000027,Richmond upon Thames,Oct-02,293829
E09000027,Richmond upon Thames,Nov-02,288680
E09000027,Richmond upon Thames,Dec-02,289911
E09000027,Richmond upon Thames,Jan-03,291796
E09000027,Richmond upon Thames,Feb-03,298387
E09000027,Richmond upon Thames,Mar-03,292377
E09000027,Richmond upon Thames,Apr-03,288975
E09000027,Richmond upon Thames,May-03,279880
E09000027,Richmond upon Thames,Jun-03,285492
E09000027,Richmond upon Thames,Jul-03,292121
E09000027,Richmond upon Thames,Aug-03,298188
E09000027,Richmond upon Thames,Sep-03,301336
E09000027,Richmond upon Thames,Oct-03,298287
E09000027,Richmond upon Thames,Nov-03,301064
E09000027,Richmond upon Thames,Dec-03,302113
E09000027,Richmond upon Thames,Jan-04,302973
E09000027,Richmond upon Thames,Feb-04,306591
E09000027,Richmond upon Thames,Mar-04,308336
E09000027,Richmond upon Thames,Apr-04,313674
E09000027,Richmond upon Thames,May-04,312684
E09000027,Richmond upon Thames,Jun-04,320264
E09000027,Richmond upon Thames,Jul-04,324732
E09000027,Richmond upon Thames,Aug-04,329563
E09000027,Richmond upon Thames,Sep-04,327566
E09000027,Richmond upon Thames,Oct-04,320810
E09000027,Richmond upon Thames,Nov-04,317197
E09000027,Richmond upon Thames,Dec-04,314102
E09000027,Richmond upon Thames,Jan-05,316809
E09000027,Richmond upon Thames,Feb-05,314194
E09000027,Richmond upon Thames,Mar-05,317435
E09000027,Richmond upon Thames,Apr-05,320604
E09000027,Richmond upon Thames,May-05,328421
E09000027,Richmond upon Thames,Jun-05,331299
E09000027,Richmond upon Thames,Jul-05,330099
E09000027,Richmond upon Thames,Aug-05,325284
E09000027,Richmond upon Thames,Sep-05,322138
E09000027,Richmond upon Thames,Oct-05,323562
E09000027,Richmond upon Thames,Nov-05,326104
E09000027,Richmond upon Thames,Dec-05,327478
E09000027,Richmond upon Thames,Jan-06,330499
E09000027,Richmond upon Thames,Feb-06,331927
E09000027,Richmond upon Thames,Mar-06,335319
E09000027,Richmond upon Thames,Apr-06,339898
E09000027,Richmond upon Thames,May-06,342562
E09000027,Richmond upon Thames,Jun-06,345831
E09000027,Richmond upon Thames,Jul-06,347123
E09000027,Richmond upon Thames,Aug-06,353711
E09000027,Richmond upon Thames,Sep-06,359347
E09000027,Richmond upon Thames,Oct-06,361508
E09000027,Richmond upon Thames,Nov-06,364931
E09000027,Richmond upon Thames,Dec-06,369305
E09000027,Richmond upon Thames,Jan-07,375900
E09000027,Richmond upon Thames,Feb-07,383529
E09000027,Richmond upon Thames,Mar-07,387737
E09000027,Richmond upon Thames,Apr-07,398047
E09000027,Richmond upon Thames,May-07,402455
E09000027,Richmond upon Thames,Jun-07,407292
E09000027,Richmond upon Thames,Jul-07,417304
E09000027,Richmond upon Thames,Aug-07,429700
E09000027,Richmond upon Thames,Sep-07,430730
E09000027,Richmond upon Thames,Oct-07,428431
E09000027,Richmond upon Thames,Nov-07,427783
E09000027,Richmond upon Thames,Dec-07,435685
E09000027,Richmond upon Thames,Jan-08,430126
E09000027,Richmond upon Thames,Feb-08,426086
E09000027,Richmond upon Thames,Mar-08,422956
E09000027,Richmond upon Thames,Apr-08,428110
E09000027,Richmond upon Thames,May-08,427191
E09000027,Richmond upon Thames,Jun-08,427990
E09000027,Richmond upon Thames,Jul-08,426115
E09000027,Richmond upon Thames,Aug-08,420440
E09000027,Richmond upon Thames,Sep-08,405966
E09000027,Richmond upon Thames,Oct-08,385048
E09000027,Richmond upon Thames,Nov-08,360266
E09000027,Richmond upon Thames,Dec-08,352375
E09000027,Richmond upon Thames,Jan-09,352455
E09000027,Richmond upon Thames,Feb-09,358995
E09000027,Richmond upon Thames,Mar-09,356226
E09000027,Richmond upon Thames,Apr-09,351764
E09000027,Richmond upon Thames,May-09,351843
E09000027,Richmond upon Thames,Jun-09,355781
E09000027,Richmond upon Thames,Jul-09,362856
E09000027,Richmond upon Thames,Aug-09,372389
E09000027,Richmond upon Thames,Sep-09,380410
E09000027,Richmond upon Thames,Oct-09,391209
E09000027,Richmond upon Thames,Nov-09,395323
E09000027,Richmond upon Thames,Dec-09,403432
E09000027,Richmond upon Thames,Jan-10,411912
E09000027,Richmond upon Thames,Feb-10,421222
E09000027,Richmond upon Thames,Mar-10,424030
E09000027,Richmond upon Thames,Apr-10,417128
E09000027,Richmond upon Thames,May-10,413234
E09000027,Richmond upon Thames,Jun-10,415708
E09000027,Richmond upon Thames,Jul-10,419732
E09000027,Richmond upon Thames,Aug-10,422722
E09000027,Richmond upon Thames,Sep-10,426091
E09000027,Richmond upon Thames,Oct-10,423661
E09000027,Richmond upon Thames,Nov-10,421437
E09000027,Richmond upon Thames,Dec-10,424126
E09000027,Richmond upon Thames,Jan-11,429859
E09000027,Richmond upon Thames,Feb-11,433669
E09000027,Richmond upon Thames,Mar-11,425867
E09000027,Richmond upon Thames,Apr-11,426903
E09000027,Richmond upon Thames,May-11,428183
E09000027,Richmond upon Thames,Jun-11,426807
E09000027,Richmond upon Thames,Jul-11,429591
E09000027,Richmond upon Thames,Aug-11,434882
E09000027,Richmond upon Thames,Sep-11,449384
E09000027,Richmond upon Thames,Oct-11,448735
E09000027,Richmond upon Thames,Nov-11,443367
E09000027,Richmond upon Thames,Dec-11,437198
E09000027,Richmond upon Thames,Jan-12,434898
E09000027,Richmond upon Thames,Feb-12,442194
E09000027,Richmond upon Thames,Mar-12,442765
E09000027,Richmond upon Thames,Apr-12,445566
E09000027,Richmond upon Thames,May-12,446787
E09000027,Richmond upon Thames,Jun-12,457135
E09000027,Richmond upon Thames,Jul-12,468670
E09000027,Richmond upon Thames,Aug-12,470964
E09000027,Richmond upon Thames,Sep-12,465848
E09000027,Richmond upon Thames,Oct-12,456331
E09000027,Richmond upon Thames,Nov-12,462003
E09000027,Richmond upon Thames,Dec-12,466141
E09000027,Richmond upon Thames,Jan-13,473974
E09000027,Richmond upon Thames,Feb-13,474164
E09000027,Richmond upon Thames,Mar-13,474810
E09000027,Richmond upon Thames,Apr-13,481102
E09000027,Richmond upon Thames,May-13,482861
E09000027,Richmond upon Thames,Jun-13,489625
E09000027,Richmond upon Thames,Jul-13,491192
E09000027,Richmond upon Thames,Aug-13,504619
E09000027,Richmond upon Thames,Sep-13,509786
E09000027,Richmond upon Thames,Oct-13,512942
E09000027,Richmond upon Thames,Nov-13,506504
E09000027,Richmond upon Thames,Dec-13,503809
E09000027,Richmond upon Thames,Jan-14,512942
E09000027,Richmond upon Thames,Feb-14,516210
E09000027,Richmond upon Thames,Mar-14,534264
E09000027,Richmond upon Thames,Apr-14,554546
E09000027,Richmond upon Thames,May-14,574048
E09000027,Richmond upon Thames,Jun-14,586768
E09000027,Richmond upon Thames,Jul-14,598031
E09000027,Richmond upon Thames,Aug-14,607599
E09000027,Richmond upon Thames,Sep-14,615843
E09000027,Richmond upon Thames,Oct-14,610019
E09000027,Richmond upon Thames,Nov-14,609362
E09000027,Richmond upon Thames,Dec-14,605032
E09000027,Richmond upon Thames,Jan-15,593230
E09000027,Richmond upon Thames,Feb-15,591960
E09000027,Richmond upon Thames,Mar-15,593410
E09000027,Richmond upon Thames,Apr-15,605763
E09000027,Richmond upon Thames,May-15,603859
E09000027,Richmond upon Thames,Jun-15,607109
E09000027,Richmond upon Thames,Jul-15,614134
E09000027,Richmond upon Thames,Aug-15,632845
E09000027,Richmond upon Thames,Sep-15,643019
E09000027,Richmond upon Thames,Oct-15,654907
E09000027,Richmond upon Thames,Nov-15,644455
E09000027,Richmond upon Thames,Dec-15,640645
E09000027,Richmond upon Thames,Jan-16,643448
E09000027,Richmond upon Thames,Feb-16,653025
E09000027,Richmond upon Thames,Mar-16,662897
E09000027,Richmond upon Thames,Apr-16,647205
E09000027,Richmond upon Thames,May-16,654692
E09000027,Richmond upon Thames,Jun-16,654186
E09000027,Richmond upon Thames,Jul-16,677067
E09000027,Richmond upon Thames,Aug-16,670081
E09000027,Richmond upon Thames,Sep-16,666263
E09000027,Richmond upon Thames,Oct-16,639088
E09000027,Richmond upon Thames,Nov-16,639469
E09000027,Richmond upon Thames,Dec-16,637708
E09000027,Richmond upon Thames,Jan-17,655125
E09000027,Richmond upon Thames,Feb-17,654376
E09000027,Richmond upon Thames,Mar-17,661515
E09000027,Richmond upon Thames,Apr-17,663701
E09000027,Richmond upon Thames,May-17,671201
E09000027,Richmond upon Thames,Jun-17,674209
E09000027,Richmond upon Thames,Jul-17,674638
E09000027,Richmond upon Thames,Aug-17,682854
E09000027,Richmond upon Thames,Sep-17,674672
E09000027,Richmond upon Thames,Oct-17,669034
E09000027,Richmond upon Thames,Nov-17,651931
E09000027,Richmond upon Thames,Dec-17,650160
E09000027,Richmond upon Thames,Jan-18,639200
E09000027,Richmond upon Thames,Feb-18,636391
E09000027,Richmond upon Thames,Mar-18,639450
E09000027,Richmond upon Thames,Apr-18,649078
E09000027,Richmond upon Thames,May-18,656497
E09000027,Richmond upon Thames,Jun-18,651404
E09000027,Richmond upon Thames,Jul-18,662605
E09000027,Richmond upon Thames,Aug-18,667088
E09000027,Richmond upon Thames,Sep-18,677357
E09000027,Richmond upon Thames,Oct-18,658005
E09000027,Richmond upon Thames,Nov-18,649166
E09000027,Richmond upon Thames,Dec-18,645745
E09000027,Richmond upon Thames,Jan-19,655056
E09000027,Richmond upon Thames,Feb-19,656018
E09000027,Richmond upon Thames,Mar-19,646356
E09000027,Richmond upon Thames,Apr-19,639470
E09000027,Richmond upon Thames,May-19,636737
E09000027,Richmond upon Thames,Jun-19,652859
E09000027,Richmond upon Thames,Jul-19,657619
E09000027,Richmond upon Thames,Aug-19,657974
E09000027,Richmond upon Thames,Sep-19,648147
E09000027,Richmond upon Thames,Oct-19,643769
E09000027,Richmond upon Thames,Nov-19,648044
E09000027,Richmond upon Thames,Dec-19,651269
E09000027,Richmond upon Thames,Jan-20,658761
E09000027,Richmond upon Thames,Feb-20,654405
E09000027,Richmond upon Thames,Mar-20,654949
E09000027,Richmond upon Thames,Apr-20,665144
E09000027,Richmond upon Thames,May-20,688187
E09000027,Richmond upon Thames,Jun-20,701625
E09000027,Richmond upon Thames,Jul-20,695228
E09000027,Richmond upon Thames,Aug-20,688624
E09000027,Richmond upon Thames,Sep-20,689690
E09000027,Richmond upon Thames,Oct-20,689039
E09000027,Richmond upon Thames,Nov-20,693000
E09000027,Richmond upon Thames,Dec-20,692690
E09000027,Richmond upon Thames,Jan-21,689780
E09000027,Richmond upon Thames,Feb-21,675612
E09000027,Richmond upon Thames,Mar-21,678051
E09000027,Richmond upon Thames,Apr-21,682862
E09000027,Richmond upon Thames,May-21,692951
E09000027,Richmond upon Thames,Jun-21,694013
E09000027,Richmond upon Thames,Jul-21,721778
E09000027,Richmond upon Thames,Aug-21,738153
E09000027,Richmond upon Thames,Sep-21,738058
E09000027,Richmond upon Thames,Oct-21,739148
E09000027,Richmond upon Thames,Nov-21,736053
E09000027,Richmond upon Thames,Dec-21,749099
E09000027,Richmond upon Thames,Jan-22,733724
E09000027,Richmond upon Thames,Feb-22,738619
E09000027,Richmond upon Thames,Mar-22,748941
E09000027,Richmond upon Thames,Apr-22,759758
E09000027,Richmond upon Thames,May-22,754410
E09000027,Richmond upon Thames,Jun-22,759519
E09000027,Richmond upon Thames,Jul-22,750017
E09000027,Richmond upon Thames,Aug-22,774858
E09000027,Richmond upon Thames,Sep-22,780053
E09000028,Southwark,Jan-95,67885
E09000028,Southwark,Feb-95,64799
E09000028,Southwark,Mar-95,65763
E09000028,Southwark,Apr-95,63074
E09000028,Southwark,May-95,64420
E09000028,Southwark,Jun-95,64156
E09000028,Southwark,Jul-95,67025
E09000028,Southwark,Aug-95,65526
E09000028,Southwark,Sep-95,63467
E09000028,Southwark,Oct-95,60886
E09000028,Southwark,Nov-95,61725
E09000028,Southwark,Dec-95,62394
E09000028,Southwark,Jan-96,65753
E09000028,Southwark,Feb-96,67876
E09000028,Southwark,Mar-96,68867
E09000028,Southwark,Apr-96,69598
E09000028,Southwark,May-96,68910
E09000028,Southwark,Jun-96,70413
E09000028,Southwark,Jul-96,70235
E09000028,Southwark,Aug-96,70408
E09000028,Southwark,Sep-96,70906
E09000028,Southwark,Oct-96,70748
E09000028,Southwark,Nov-96,73856
E09000028,Southwark,Dec-96,73838
E09000028,Southwark,Jan-97,73822
E09000028,Southwark,Feb-97,71982
E09000028,Southwark,Mar-97,73292
E09000028,Southwark,Apr-97,75551
E09000028,Southwark,May-97,78892
E09000028,Southwark,Jun-97,81802
E09000028,Southwark,Jul-97,81759
E09000028,Southwark,Aug-97,83842
E09000028,Southwark,Sep-97,85518
E09000028,Southwark,Oct-97,86214
E09000028,Southwark,Nov-97,82747
E09000028,Southwark,Dec-97,81288
E09000028,Southwark,Jan-98,82410
E09000028,Southwark,Feb-98,83946
E09000028,Southwark,Mar-98,85932
E09000028,Southwark,Apr-98,89015
E09000028,Southwark,May-98,89632
E09000028,Southwark,Jun-98,93386
E09000028,Southwark,Jul-98,93503
E09000028,Southwark,Aug-98,95488
E09000028,Southwark,Sep-98,93807
E09000028,Southwark,Oct-98,94680
E09000028,Southwark,Nov-98,96759
E09000028,Southwark,Dec-98,98303
E09000028,Southwark,Jan-99,100115
E09000028,Southwark,Feb-99,102573
E09000028,Southwark,Mar-99,104235
E09000028,Southwark,Apr-99,104884
E09000028,Southwark,May-99,103566
E09000028,Southwark,Jun-99,102710
E09000028,Southwark,Jul-99,104363
E09000028,Southwark,Aug-99,110012
E09000028,Southwark,Sep-99,119480
E09000028,Southwark,Oct-99,125224
E09000028,Southwark,Nov-99,124126
E09000028,Southwark,Dec-99,121923
E09000028,Southwark,Jan-00,121970
E09000028,Southwark,Feb-00,130272
E09000028,Southwark,Mar-00,132454
E09000028,Southwark,Apr-00,134806
E09000028,Southwark,May-00,133380
E09000028,Southwark,Jun-00,137528
E09000028,Southwark,Jul-00,142871
E09000028,Southwark,Aug-00,149037
E09000028,Southwark,Sep-00,155166
E09000028,Southwark,Oct-00,159154
E09000028,Southwark,Nov-00,157278
E09000028,Southwark,Dec-00,153285
E09000028,Southwark,Jan-01,154901
E09000028,Southwark,Feb-01,154960
E09000028,Southwark,Mar-01,156712
E09000028,Southwark,Apr-01,156260
E09000028,Southwark,May-01,163853
E09000028,Southwark,Jun-01,170489
E09000028,Southwark,Jul-01,170658
E09000028,Southwark,Aug-01,167061
E09000028,Southwark,Sep-01,165832
E09000028,Southwark,Oct-01,168575
E09000028,Southwark,Nov-01,172284
E09000028,Southwark,Dec-01,172250
E09000028,Southwark,Jan-02,173721
E09000028,Southwark,Feb-02,174836
E09000028,Southwark,Mar-02,175508
E09000028,Southwark,Apr-02,179560
E09000028,Southwark,May-02,183002
E09000028,Southwark,Jun-02,186832
E09000028,Southwark,Jul-02,186525
E09000028,Southwark,Aug-02,189280
E09000028,Southwark,Sep-02,192011
E09000028,Southwark,Oct-02,191919
E09000028,Southwark,Nov-02,192189
E09000028,Southwark,Dec-02,190828
E09000028,Southwark,Jan-03,194070
E09000028,Southwark,Feb-03,190033
E09000028,Southwark,Mar-03,190916
E09000028,Southwark,Apr-03,195098
