Borough code,Borough,Year/Month,Average House Price £
E09000009,Ealing,01/08/1996,84824
E09000009,Ealing,01/09/1996,85674
E09000009,Ealing,01/10/1996,85595
E09000009,Ealing,01/11/1996,86230
E09000009,Ealing,01/12/1996,86863
E09000009,Ealing,01/01/1997,88092
E09000009,Ealing,01/02/1997,89942
E09000009,Ealing,01/03/1997,91027
E09000009,Ealing,01/04/1997,91991
E09000009,Ealing,01/05/1997,93697
E09000009,Ealing,01/06/1997,95819
E09000009,Ealing,01/07/1997,99752
E09000009,Ealing,01/08/1997,102078
E09000009,Ealing,01/09/1997,105119
E09000009,Ealing,01/10/1997,105477
E09000009,Ealing,01/11/1997,105042
E09000009,Ealing,01/12/1997,105634
E09000009,Ealing,01/01/1998,107575
E09000009,Ealing,01/02/1998,107332
E09000009,Ealing,01/03/1998,107112
E09000009,Ealing,01/04/1998,107301
E09000009,Ealing,01/05/1998,110006
E09000009,Ealing,01/06/1998,112667
E09000009,Ealing,01/07/1998,113803
E09000009,Ealing,01/08/1998,114531
E09000009,Ealing,01/09/1998,114786
E09000009,Ealing,01/10/1998,114190
E09000009,Ealing,01/11/1998,114160
E09000009,Ealing,01/12/1998,112653
E09000009,Ealing,01/01/1999,112914
E09000009,Ealing,01/02/1999,113767
E09000009,Ealing,01/03/1999,115215
E09000009,Ealing,01/04/1999,118844
E09000009,Ealing,01/05/1999,121735
E09000009,Ealing,01/06/1999,124015
E09000009,Ealing,01/07/1999,126198
E09000009,Ealing,01/08/1999,130341
E09000009,Ealing,01/09/1999,134669
E09000009,Ealing,01/10/1999,137400
E09000009,Ealing,01/11/1999,138555
E09000009,Ealing,01/12/1999,141687
E09000009,Ealing,01/01/2000,144352
E09000009,Ealing,01/02/2000,145284
E09000009,Ealing,01/03/2000,146463
E09000009,Ealing,01/04/2000,149701
E09000009,Ealing,01/05/2000,153334
E09000009,Ealing,01/06/2000,155191
E09000009,Ealing,01/07/2000,156899
E09000009,Ealing,01/08/2000,158659
E09000009,Ealing,01/09/2000,158829
E09000009,Ealing,01/10/2000,157042
E09000009,Ealing,01/11/2000,156617
E09000009,Ealing,01/12/2000,157342
E09000009,Ealing,01/01/2001,159483
E09000009,Ealing,01/02/2001,160992
E09000009,Ealing,01/03/2001,163828
E09000009,Ealing,01/04/2001,165509
E09000009,Ealing,01/05/2001,167827
E09000009,Ealing,01/06/2001,168655
E09000009,Ealing,01/07/2001,169734
E09000009,Ealing,01/08/2001,173686
E09000009,Ealing,01/09/2001,177658
E09000009,Ealing,01/10/2001,179856
E09000009,Ealing,01/11/2001,177919
E09000009,Ealing,01/12/2001,177139
E09000009,Ealing,01/01/2002,178154
E09000009,Ealing,01/02/2002,181826
E09000009,Ealing,01/03/2002,185613
E09000009,Ealing,01/04/2002,190470
E09000009,Ealing,01/05/2002,193306
E09000009,Ealing,01/06/2002,197100
E09000009,Ealing,01/07/2002,199214
E09000009,Ealing,01/08/2002,204196
E09000009,Ealing,01/09/2002,208311
E09000009,Ealing,01/10/2002,213391
E09000009,Ealing,01/11/2002,213914
E09000009,Ealing,01/12/2002,215626
E09000009,Ealing,01/01/2003,214973
E09000009,Ealing,01/02/2003,218803
E09000009,Ealing,01/03/2003,219128
E09000009,Ealing,01/04/2003,221546
E09000009,Ealing,01/05/2003,221371
E09000009,Ealing,01/06/2003,221573
E09000009,Ealing,01/07/2003,220705
E09000009,Ealing,01/08/2003,221299
E09000009,Ealing,01/09/2003,222089
E09000009,Ealing,01/10/2003,224164
E09000009,Ealing,01/11/2003,226069
E09000009,Ealing,01/12/2003,228550
E09000009,Ealing,01/01/2004,229859
E09000009,Ealing,01/02/2004,230519
E09000009,Ealing,01/03/2004,231657
E09000009,Ealing,01/04/2004,234888
E09000009,Ealing,01/05/2004,238668
E09000009,Ealing,01/06/2004,243308
E09000009,Ealing,01/07/2004,246214
E09000009,Ealing,01/08/2004,248541
E09000009,Ealing,01/09/2004,248637
E09000009,Ealing,01/10/2004,246355
E09000009,Ealing,01/11/2004,247226
E09000009,Ealing,01/12/2004,246591
E09000009,Ealing,01/01/2005,244937
E09000009,Ealing,01/02/2005,241052
E09000009,Ealing,01/03/2005,239429
E09000009,Ealing,01/04/2005,242940
E09000009,Ealing,01/05/2005,244911
E09000009,Ealing,01/06/2005,245663
E09000009,Ealing,01/07/2005,247401
E09000009,Ealing,01/08/2005,248384
E09000009,Ealing,01/09/2005,249674
E09000009,Ealing,01/10/2005,246674
E09000009,Ealing,01/11/2005,243406
E09000009,Ealing,01/12/2005,243992
E09000009,Ealing,01/01/2006,247594
E09000009,Ealing,01/02/2006,251239
E09000009,Ealing,01/03/2006,250284
E09000009,Ealing,01/04/2006,251679
E09000009,Ealing,01/05/2006,255038
E09000009,Ealing,01/06/2006,259625
E09000009,Ealing,01/07/2006,261997
E09000009,Ealing,01/08/2006,265047
E09000009,Ealing,01/09/2006,269299
E09000009,Ealing,01/10/2006,270345
E09000009,Ealing,01/11/2006,269520
E09000009,Ealing,01/12/2006,270808
E09000009,Ealing,01/01/2007,273569
E09000009,Ealing,01/02/2007,279643
E09000009,Ealing,01/03/2007,282097
E09000009,Ealing,01/04/2007,286146
E09000009,Ealing,01/05/2007,286842
E09000009,Ealing,01/06/2007,289264
E09000009,Ealing,01/07/2007,295486
E09000009,Ealing,01/08/2007,300586
E09000009,Ealing,01/09/2007,305955
E09000009,Ealing,01/10/2007,307579
E09000009,Ealing,01/11/2007,309936
E09000009,Ealing,01/12/2007,308303
E09000009,Ealing,01/01/2008,310173
E09000009,Ealing,01/02/2008,305649
E09000009,Ealing,01/03/2008,307788
E09000009,Ealing,01/04/2008,300884
E09000009,Ealing,01/05/2008,304014
E09000009,Ealing,01/06/2008,299363
E09000009,Ealing,01/07/2008,297370
E09000009,Ealing,01/08/2008,293303
E09000009,Ealing,01/09/2008,293399
E09000009,Ealing,01/10/2008,286906
E09000009,Ealing,01/11/2008,279322
E09000009,Ealing,01/12/2008,265723
E09000009,Ealing,01/01/2009,257539
E09000009,Ealing,01/02/2009,253953
E09000009,Ealing,01/03/2009,251130
E09000009,Ealing,01/04/2009,250917
E09000009,Ealing,01/05/2009,251077
E09000009,Ealing,01/06/2009,255022
E09000009,Ealing,01/07/2009,263724
E09000009,Ealing,01/08/2009,268788
E09000009,Ealing,01/09/2009,277406
E09000009,Ealing,01/10/2009,280529
E09000009,Ealing,01/11/2009,278843
E09000009,Ealing,01/12/2009,279575
E09000009,Ealing,01/01/2010,283234
E09000009,Ealing,01/02/2010,287882
E09000009,Ealing,01/03/2010,288740
E09000009,Ealing,01/04/2010,285639
E09000009,Ealing,01/05/2010,286726
E09000009,Ealing,01/06/2010,287130
E09000009,Ealing,01/07/2010,293318
E09000009,Ealing,01/08/2010,298161
E09000009,Ealing,01/09/2010,301225
E09000009,Ealing,01/10/2010,302710
E09000009,Ealing,01/11/2010,299906
E09000009,Ealing,01/12/2010,299238
E09000009,Ealing,01/01/2011,299150
E09000009,Ealing,01/02/2011,301738
E09000009,Ealing,01/03/2011,299740
E09000009,Ealing,01/04/2011,300859
E09000009,Ealing,01/05/2011,298099
E09000009,Ealing,01/06/2011,302247
E09000009,Ealing,01/07/2011,303832
E09000009,Ealing,01/08/2011,307331
E09000009,Ealing,01/09/2011,307754
E09000009,Ealing,01/10/2011,304246
E09000009,Ealing,01/11/2011,299592
E09000009,Ealing,01/12/2011,303095
E09000009,Ealing,01/01/2012,304690
E09000009,Ealing,01/02/2012,308315
E09000009,Ealing,01/03/2012,305323
E09000009,Ealing,01/04/2012,304805
E09000009,Ealing,01/05/2012,310931
E09000009,Ealing,01/06/2012,321734
E09000009,Ealing,01/07/2012,329312
E09000009,Ealing,01/08/2012,330626
E09000009,Ealing,01/09/2012,326083
E09000009,Ealing,01/10/2012,325862
E09000009,Ealing,01/11/2012,329404
E09000009,Ealing,01/12/2012,327288
E09000009,Ealing,01/01/2013,325025
E09000009,Ealing,01/02/2013,322278
E09000009,Ealing,01/03/2013,321594
E09000009,Ealing,01/04/2013,328639
E09000009,Ealing,01/05/2013,331103
E09000009,Ealing,01/06/2013,340097
E09000009,Ealing,01/07/2013,344200
E09000009,Ealing,01/08/2013,347294
E09000009,Ealing,01/09/2013,348839
E09000009,Ealing,01/10/2013,345781
E09000009,Ealing,01/11/2013,349247
E09000009,Ealing,01/12/2013,352969
E09000009,Ealing,01/01/2014,364514
E09000009,Ealing,01/02/2014,370620
E09000009,Ealing,01/03/2014,377756
E09000009,Ealing,01/04/2014,384904
E09000009,Ealing,01/05/2014,395085
E09000009,Ealing,01/06/2014,405196
E09000009,Ealing,01/07/2014,413032
E09000009,Ealing,01/08/2014,422701
E09000009,Ealing,01/09/2014,423808
E09000009,Ealing,01/10/2014,416777
E09000009,Ealing,01/11/2014,413242
E09000009,Ealing,01/12/2014,412835
E09000009,Ealing,01/01/2015,412383
E09000009,Ealing,01/02/2015,412002
E09000009,Ealing,01/03/2015,411636
E09000009,Ealing,01/04/2015,418826
E09000009,Ealing,01/05/2015,422372
E09000009,Ealing,01/06/2015,430234
E09000009,Ealing,01/07/2015,439529
E09000009,Ealing,01/08/2015,445829
E09000009,Ealing,01/09/2015,453923
E09000009,Ealing,01/10/2015,462653
E09000009,Ealing,01/11/2015,474405
E09000009,Ealing,01/12/2015,475935
E09000009,Ealing,01/01/2016,470507
E09000009,Ealing,01/02/2016,471280
E09000009,Ealing,01/03/2016,473105
E09000009,Ealing,01/04/2016,477227
E09000009,Ealing,01/05/2016,469890
E09000009,Ealing,01/06/2016,477207
E09000009,Ealing,01/07/2016,478453
E09000009,Ealing,01/08/2016,483847
E09000009,Ealing,01/09/2016,477486
E09000009,Ealing,01/10/2016,477266
E09000009,Ealing,01/11/2016,475630
E09000009,Ealing,01/12/2016,485390
E09000009,Ealing,01/01/2017,489364
E09000009,Ealing,01/02/2017,489687
E09000009,Ealing,01/03/2017,485942
E09000009,Ealing,01/04/2017,482245
E09000009,Ealing,01/05/2017,486263
E09000009,Ealing,01/06/2017,483875
E09000009,Ealing,01/07/2017,489318
E09000009,Ealing,01/08/2017,488418
E09000009,Ealing,01/09/2017,489068
E09000009,Ealing,01/10/2017,482447
E09000009,Ealing,01/11/2017,479332
E09000009,Ealing,01/12/2017,469146
E09000009,Ealing,01/01/2018,473631
E09000009,Ealing,01/02/2018,476731
E09000009,Ealing,01/03/2018,483878
E09000009,Ealing,01/04/2018,481101
E09000009,Ealing,01/05/2018,473140
E09000009,Ealing,01/06/2018,476828
E09000009,Ealing,01/07/2018,478376
E09000009,Ealing,01/08/2018,485596
E09000009,Ealing,01/09/2018,485266
E09000009,Ealing,01/10/2018,481233
E09000009,Ealing,01/11/2018,482905
E09000009,Ealing,01/12/2018,481922
E09000009,Ealing,01/01/2019,483336
E09000009,Ealing,01/02/2019,476648
E09000009,Ealing,01/03/2019,467017
E09000009,Ealing,01/04/2019,461458
E09000009,Ealing,01/05/2019,465752
E09000009,Ealing,01/06/2019,474844
E09000009,Ealing,01/07/2019,475592
E09000009,Ealing,01/08/2019,474627
E09000009,Ealing,01/09/2019,473162
E09000009,Ealing,01/10/2019,477369
E09000009,Ealing,01/11/2019,472583
E09000009,Ealing,01/12/2019,469057
E09000009,Ealing,01/01/2020,467419
E09000009,Ealing,01/02/2020,467258
E09000009,Ealing,01/03/2020,480330
E09000009,Ealing,01/04/2020,480314
E09000009,Ealing,01/05/2020,473283
E09000009,Ealing,01/06/2020,463424
E09000009,Ealing,01/07/2020,466117
E09000009,Ealing,01/08/2020,483810
E09000009,Ealing,01/09/2020,490928
E09000009,Ealing,01/10/2020,492156
E09000009,Ealing,01/11/2020,495014
E09000009,Ealing,01/12/2020,495499
E09000009,Ealing,01/01/2021,499133
E09000009,Ealing,01/02/2021,497789
E09000009,Ealing,01/03/2021,501982
E09000009,Ealing,01/04/2021,498632
E09000009,Ealing,01/05/2021,496876
E09000009,Ealing,01/06/2021,499212
E09000009,Ealing,01/07/2021,507125
E09000009,Ealing,01/08/2021,514378
E09000009,Ealing,01/09/2021,512025
E09000009,Ealing,01/10/2021,516798
E09000009,Ealing,01/11/2021,515563
E09000009,Ealing,01/12/2021,515679
E09000009,Ealing,01/01/2022,517944
E09000009,Ealing,01/02/2022,519376
E09000009,Ealing,01/03/2022,517944
E09000009,Ealing,01/04/2022,516226
E09000009,Ealing,01/05/2022,520938
E09000009,Ealing,01/06/2022,528195
E09000009,Ealing,01/07/2022,533608
E09000009,Ealing,01/08/2022,536799
E09000009,Ealing,01/09/2022,534909
E09000010,Enfield,01/01/1995,72515
E09000010,Enfield,01/02/1995,73155
E09000010,Enfield,01/03/1995,72190
E09000010,Enfield,01/04/1995,71443
E09000010,Enfield,01/05/1995,70631
E09000010,Enfield,01/06/1995,71348
E09000010,Enfield,01/07/1995,71838
E09000010,Enfield,01/08/1995,72238
E09000010,Enfield,01/09/1995,71725
E09000010,Enfield,01/10/1995,72349
E09000010,Enfield,01/11/1995,71988
E09000010,Enfield,01/12/1995,72391
E09000010,Enfield,01/01/1996,71544
E09000010,Enfield,01/02/1996,71070
E09000010,Enfield,01/03/1996,71544
E09000010,Enfield,01/04/1996,72517
E09000010,Enfield,01/05/1996,73630
E09000010,Enfield,01/06/1996,74158
E09000010,Enfield,01/07/1996,74456
E09000010,Enfield,01/08/1996,75286
E09000010,Enfield,01/09/1996,75749
E09000010,Enfield,01/10/1996,75934
E09000010,Enfield,01/11/1996,75977
E09000010,Enfield,01/12/1996,76879
E09000010,Enfield,01/01/1997,77693
E09000010,Enfield,01/02/1997,78081
E09000010,Enfield,01/03/1997,78402
E09000010,Enfield,01/04/1997,79604
E09000010,Enfield,01/05/1997,81701
E09000010,Enfield,01/06/1997,83859
E09000010,Enfield,01/07/1997,85030
E09000010,Enfield,01/08/1997,86409
E09000010,Enfield,01/09/1997,86688
E09000010,Enfield,01/10/1997,87915
E09000010,Enfield,01/11/1997,87988
E09000010,Enfield,01/12/1997,89945
E09000010,Enfield,01/01/1998,90496
E09000010,Enfield,01/02/1998,91921
E09000010,Enfield,01/03/1998,91817
E09000010,Enfield,01/04/1998,92143
E09000010,Enfield,01/05/1998,91518
E09000010,Enfield,01/06/1998,91219
E09000010,Enfield,01/07/1998,92697
E09000010,Enfield,01/08/1998,94160
E09000010,Enfield,01/09/1998,95474
E09000010,Enfield,01/10/1998,95077
E09000010,Enfield,01/11/1998,94977
E09000010,Enfield,01/12/1998,94863
E09000010,Enfield,01/01/1999,94831
E09000010,Enfield,01/02/1999,95082
E09000010,Enfield,01/03/1999,95551
E09000010,Enfield,01/04/1999,97457
E09000010,Enfield,01/05/1999,99422
E09000010,Enfield,01/06/1999,101265
E09000010,Enfield,01/07/1999,102427
E09000010,Enfield,01/08/1999,104178
E09000010,Enfield,01/09/1999,105624
E09000010,Enfield,01/10/1999,107849
E09000010,Enfield,01/11/1999,109730
E09000010,Enfield,01/12/1999,110428
E09000010,Enfield,01/01/2000,111689
E09000010,Enfield,01/02/2000,112877
E09000010,Enfield,01/03/2000,116373
E09000010,Enfield,01/04/2000,118217
E09000010,Enfield,01/05/2000,120935
E09000010,Enfield,01/06/2000,122881
E09000010,Enfield,01/07/2000,124835
E09000010,Enfield,01/08/2000,125647
E09000010,Enfield,01/09/2000,126041
E09000010,Enfield,01/10/2000,127811
E09000010,Enfield,01/11/2000,127358
E09000010,Enfield,01/12/2000,127408
E09000010,Enfield,01/01/2001,125851
E09000010,Enfield,01/02/2001,127577
E09000010,Enfield,01/03/2001,128245
E09000010,Enfield,01/04/2001,130619
E09000010,Enfield,01/05/2001,131946
E09000010,Enfield,01/06/2001,134910
E09000010,Enfield,01/07/2001,136380
E09000010,Enfield,01/08/2001,139076
E09000010,Enfield,01/09/2001,141172
E09000010,Enfield,01/10/2001,143385
E09000010,Enfield,01/11/2001,144954
E09000010,Enfield,01/12/2001,144443
E09000010,Enfield,01/01/2002,144678
E09000010,Enfield,01/02/2002,145085
E09000010,Enfield,01/03/2002,147046
E09000010,Enfield,01/04/2002,149140
E09000010,Enfield,01/05/2002,151451
E09000010,Enfield,01/06/2002,154921
E09000010,Enfield,01/07/2002,159583
E09000010,Enfield,01/08/2002,163246
E09000010,Enfield,01/09/2002,169030
E09000010,Enfield,01/10/2002,173956
E09000010,Enfield,01/11/2002,178760
E09000010,Enfield,01/12/2002,180595
E09000010,Enfield,01/01/2003,182113
E09000010,Enfield,01/02/2003,184682
E09000010,Enfield,01/03/2003,188076
E09000010,Enfield,01/04/2003,188273
E09000010,Enfield,01/05/2003,189206
E09000010,Enfield,01/06/2003,189793
E09000010,Enfield,01/07/2003,192574
E09000010,Enfield,01/08/2003,193342
E09000010,Enfield,01/09/2003,193259
E09000010,Enfield,01/10/2003,194368
E09000010,Enfield,01/11/2003,195174
E09000010,Enfield,01/12/2003,196011
E09000010,Enfield,01/01/2004,195656
E09000010,Enfield,01/02/2004,195880
E09000010,Enfield,01/03/2004,196929
E09000010,Enfield,01/04/2004,200131
E09000010,Enfield,01/05/2004,205044
E09000010,Enfield,01/06/2004,208076
E09000010,Enfield,01/07/2004,209454
E09000010,Enfield,01/08/2004,210187
E09000010,Enfield,01/09/2004,212091
E09000010,Enfield,01/10/2004,212749
E09000010,Enfield,01/11/2004,212126
E09000010,Enfield,01/12/2004,211855
E09000010,Enfield,01/01/2005,211130
E09000010,Enfield,01/02/2005,211116
E09000010,Enfield,01/03/2005,211401
E09000010,Enfield,01/04/2005,212264
E09000010,Enfield,01/05/2005,214255
E09000010,Enfield,01/06/2005,213362
E09000010,Enfield,01/07/2005,213662
E09000010,Enfield,01/08/2005,211684
E09000010,Enfield,01/09/2005,212393
E09000010,Enfield,01/10/2005,211578
E09000010,Enfield,01/11/2005,213840
E09000010,Enfield,01/12/2005,213899
E09000010,Enfield,01/01/2006,214069
E09000010,Enfield,01/02/2006,213136
E09000010,Enfield,01/03/2006,212404
E09000010,Enfield,01/04/2006,214323
E09000010,Enfield,01/05/2006,215853
E09000010,Enfield,01/06/2006,218910
E09000010,Enfield,01/07/2006,220262
E09000010,Enfield,01/08/2006,222090
E09000010,Enfield,01/09/2006,224114
E09000010,Enfield,01/10/2006,225897
E09000010,Enfield,01/11/2006,226400
E09000010,Enfield,01/12/2006,227042
E09000010,Enfield,01/01/2007,228591
E09000010,Enfield,01/02/2007,230986
E09000010,Enfield,01/03/2007,232000
E09000010,Enfield,01/04/2007,233559
E09000010,Enfield,01/05/2007,235672
E09000010,Enfield,01/06/2007,241066
E09000010,Enfield,01/07/2007,248178
E09000010,Enfield,01/08/2007,254281
E09000010,Enfield,01/09/2007,256719
E09000010,Enfield,01/10/2007,255341
E09000010,Enfield,01/11/2007,255010
E09000010,Enfield,01/12/2007,255537
E09000010,Enfield,01/01/2008,256572
E09000010,Enfield,01/02/2008,257164
E09000010,Enfield,01/03/2008,254573
E09000010,Enfield,01/04/2008,254069
E09000010,Enfield,01/05/2008,252871
E09000010,Enfield,01/06/2008,251091
E09000010,Enfield,01/07/2008,249164
E09000010,Enfield,01/08/2008,243580
E09000010,Enfield,01/09/2008,240810
E09000010,Enfield,01/10/2008,236345
E09000010,Enfield,01/11/2008,228804
E09000010,Enfield,01/12/2008,225029
E09000010,Enfield,01/01/2009,218634
E09000010,Enfield,01/02/2009,219316
E09000010,Enfield,01/03/2009,214101
E09000010,Enfield,01/04/2009,214281
E09000010,Enfield,01/05/2009,213527
E09000010,Enfield,01/06/2009,220342
E09000010,Enfield,01/07/2009,222874
E09000010,Enfield,01/08/2009,227008
E09000010,Enfield,01/09/2009,226748
E09000010,Enfield,01/10/2009,228465
E09000010,Enfield,01/11/2009,228971
E09000010,Enfield,01/12/2009,229652
E09000010,Enfield,01/01/2010,232752
E09000010,Enfield,01/02/2010,236894
E09000010,Enfield,01/03/2010,239224
E09000010,Enfield,01/04/2010,239051
E09000010,Enfield,01/05/2010,238994
E09000010,Enfield,01/06/2010,242128
E09000010,Enfield,01/07/2010,245935
E09000010,Enfield,01/08/2010,248091
E09000010,Enfield,01/09/2010,246254
E09000010,Enfield,01/10/2010,245078
E09000010,Enfield,01/11/2010,244642
E09000010,Enfield,01/12/2010,246486
E09000010,Enfield,01/01/2011,246396
E09000010,Enfield,01/02/2011,243641
E09000010,Enfield,01/03/2011,240271
E09000010,Enfield,01/04/2011,238131
E09000010,Enfield,01/05/2011,234490
E09000010,Enfield,01/06/2011,234802
E09000010,Enfield,01/07/2011,236705
E09000010,Enfield,01/08/2011,243949
E09000010,Enfield,01/09/2011,246731
E09000010,Enfield,01/10/2011,246757
E09000010,Enfield,01/11/2011,246152
E09000010,Enfield,01/12/2011,245870
E09000010,Enfield,01/01/2012,245201
E09000010,Enfield,01/02/2012,241211
E09000010,Enfield,01/03/2012,238119
E09000010,Enfield,01/04/2012,238951
E09000010,Enfield,01/05/2012,241601
E09000010,Enfield,01/06/2012,246589
E09000010,Enfield,01/07/2012,247630
E09000010,Enfield,01/08/2012,252055
E09000010,Enfield,01/09/2012,254222
E09000010,Enfield,01/10/2012,255359
E09000010,Enfield,01/11/2012,256117
E09000010,Enfield,01/12/2012,254952
E09000010,Enfield,01/01/2013,257977
E09000010,Enfield,01/02/2013,254621
E09000010,Enfield,01/03/2013,255208
E09000010,Enfield,01/04/2013,250979
E09000010,Enfield,01/05/2013,253467
E09000010,Enfield,01/06/2013,255051
E09000010,Enfield,01/07/2013,260420
E09000010,Enfield,01/08/2013,266535
E09000010,Enfield,01/09/2013,268408
E09000010,Enfield,01/10/2013,271406
E09000010,Enfield,01/11/2013,270460
E09000010,Enfield,01/12/2013,274721
E09000010,Enfield,01/01/2014,273452
E09000010,Enfield,01/02/2014,275164
E09000010,Enfield,01/03/2014,276980
E09000010,Enfield,01/04/2014,281241
E09000010,Enfield,01/05/2014,285433
E09000010,Enfield,01/06/2014,289657
E09000010,Enfield,01/07/2014,297080
E09000010,Enfield,01/08/2014,304944
E09000010,Enfield,01/09/2014,308965
E09000010,Enfield,01/10/2014,312717
E09000010,Enfield,01/11/2014,313472
E09000010,Enfield,01/12/2014,315083
E09000010,Enfield,01/01/2015,316066
E09000010,Enfield,01/02/2015,316690
E09000010,Enfield,01/03/2015,319393
E09000010,Enfield,01/04/2015,321756
E09000010,Enfield,01/05/2015,324721
E09000010,Enfield,01/06/2015,328530
E09000010,Enfield,01/07/2015,335381
E09000010,Enfield,01/08/2015,344109
E09000010,Enfield,01/09/2015,350230
E09000010,Enfield,01/10/2015,353797
E09000010,Enfield,01/11/2015,355746
E09000010,Enfield,01/12/2015,359625
E09000010,Enfield,01/01/2016,364189
E09000010,Enfield,01/02/2016,367809
E09000010,Enfield,01/03/2016,372205
E09000010,Enfield,01/04/2016,378215
E09000010,Enfield,01/05/2016,382086
E09000010,Enfield,01/06/2016,384297
E09000010,Enfield,01/07/2016,387870
E09000010,Enfield,01/08/2016,394132
E09000010,Enfield,01/09/2016,401714
E09000010,Enfield,01/10/2016,400662
E09000010,Enfield,01/11/2016,398233
E09000010,Enfield,01/12/2016,394465
E09000010,Enfield,01/01/2017,391874
E09000010,Enfield,01/02/2017,386270
E09000010,Enfield,01/03/2017,383142
E09000010,Enfield,01/04/2017,389128
E09000010,Enfield,01/05/2017,396608
E09000010,Enfield,01/06/2017,401483
E09000010,Enfield,01/07/2017,403278
E09000010,Enfield,01/08/2017,403222
E09000010,Enfield,01/09/2017,404393
E09000010,Enfield,01/10/2017,398915
E09000010,Enfield,01/11/2017,397553
E09000010,Enfield,01/12/2017,395284
E09000010,Enfield,01/01/2018,395038
E09000010,Enfield,01/02/2018,397704
E09000010,Enfield,01/03/2018,397593
E09000010,Enfield,01/04/2018,396942
E09000010,Enfield,01/05/2018,398208
E09000010,Enfield,01/06/2018,396700
E09000010,Enfield,01/07/2018,397849
E09000010,Enfield,01/08/2018,395213
E09000010,Enfield,01/09/2018,394729
E09000010,Enfield,01/10/2018,397498
E09000010,Enfield,01/11/2018,394432
E09000010,Enfield,01/12/2018,397674
E09000010,Enfield,01/01/2019,395616
E09000010,Enfield,01/02/2019,397254
E09000010,Enfield,01/03/2019,393926
E09000010,Enfield,01/04/2019,393880
E09000010,Enfield,01/05/2019,388591
E09000010,Enfield,01/06/2019,390708
E09000010,Enfield,01/07/2019,388053
E09000010,Enfield,01/08/2019,393033
E09000010,Enfield,01/09/2019,386806
E09000010,Enfield,01/10/2019,392721
E09000010,Enfield,01/11/2019,392573
E09000010,Enfield,01/12/2019,398928
E09000010,Enfield,01/01/2020,389480
E09000010,Enfield,01/02/2020,389691
E09000010,Enfield,01/03/2020,392339
E09000010,Enfield,01/04/2020,395240
E09000010,Enfield,01/05/2020,391460
E09000010,Enfield,01/06/2020,385347
E09000010,Enfield,01/07/2020,386065
E09000010,Enfield,01/08/2020,397145
E09000010,Enfield,01/09/2020,399742
E09000010,Enfield,01/10/2020,406689
E09000010,Enfield,01/11/2020,405835
E09000010,Enfield,01/12/2020,412872
E09000010,Enfield,01/01/2021,417034
E09000010,Enfield,01/02/2021,420566
E09000010,Enfield,01/03/2021,422285
E09000010,Enfield,01/04/2021,420527
E09000010,Enfield,01/05/2021,416529
E09000010,Enfield,01/06/2021,419479
E09000010,Enfield,01/07/2021,418889
E09000010,Enfield,01/08/2021,426401
E09000010,Enfield,01/09/2021,428052
E09000010,Enfield,01/10/2021,433225
E09000010,Enfield,01/11/2021,432512
E09000010,Enfield,01/12/2021,432686
E09000010,Enfield,01/01/2022,432632
E09000010,Enfield,01/02/2022,433377
E09000010,Enfield,01/03/2022,435306
E09000010,Enfield,01/04/2022,442154
E09000010,Enfield,01/05/2022,447390
E09000010,Enfield,01/06/2022,449201
E09000010,Enfield,01/07/2022,451895
E09000010,Enfield,01/08/2022,455260
E09000010,Enfield,01/09/2022,457055
E09000011,Greenwich,01/01/1995,62300
E09000011,Greenwich,01/02/1995,60993
E09000011,Greenwich,01/03/1995,61378
E09000011,Greenwich,01/04/1995,61928
E09000011,Greenwich,01/05/1995,63513
E09000011,Greenwich,01/06/1995,64752
E09000011,Greenwich,01/07/1995,65486
E09000011,Greenwich,01/08/1995,65076
E09000011,Greenwich,01/09/1995,63997
E09000011,Greenwich,01/10/1995,63405
E09000011,Greenwich,01/11/1995,63744
E09000011,Greenwich,01/12/1995,64105
E09000011,Greenwich,01/01/1996,62417
E09000011,Greenwich,01/02/1996,61714
E09000011,Greenwich,01/03/1996,62475
E09000011,Greenwich,01/04/1996,64645
E09000011,Greenwich,01/05/1996,66462
E09000011,Greenwich,01/06/1996,66510
E09000011,Greenwich,01/07/1996,65526
E09000011,Greenwich,01/08/1996,65993
E09000011,Greenwich,01/09/1996,66181
E09000011,Greenwich,01/10/1996,67116
E09000011,Greenwich,01/11/1996,66593
E09000011,Greenwich,01/12/1996,66609
E09000011,Greenwich,01/01/1997,68147
E09000011,Greenwich,01/02/1997,67836
E09000011,Greenwich,01/03/1997,69326
E09000011,Greenwich,01/04/1997,69274
E09000011,Greenwich,01/05/1997,71221
E09000011,Greenwich,01/06/1997,70854
E09000011,Greenwich,01/07/1997,72558
E09000011,Greenwich,01/08/1997,73572
E09000011,Greenwich,01/09/1997,75519
E09000011,Greenwich,01/10/1997,75960
E09000011,Greenwich,01/11/1997,75273
E09000011,Greenwich,01/12/1997,75273
E09000011,Greenwich,01/01/1998,76900
E09000011,Greenwich,01/02/1998,78919
E09000011,Greenwich,01/03/1998,79751
E09000011,Greenwich,01/04/1998,79996
E09000011,Greenwich,01/05/1998,81288
E09000011,Greenwich,01/06/1998,82753
E09000011,Greenwich,01/07/1998,82868
E09000011,Greenwich,01/08/1998,82799
E09000011,Greenwich,01/09/1998,82748
E09000011,Greenwich,01/10/1998,82374
E09000011,Greenwich,01/11/1998,83127
E09000011,Greenwich,01/12/1998,84872
E09000011,Greenwich,01/01/1999,86685
