Borough code,Borough,Year/Month,Average House Price £
E09000020,Kensington & Chelsea,Sep-20,"1,347,733"
E09000020,Kensington & Chelsea,Oct-20,"1,302,912"
E09000020,Kensington & Chelsea,Nov-20,"1,315,400"
E09000020,Kensington & Chelsea,Dec-20,"1,350,335"
E09000020,Kensington & Chelsea,Jan-21,"1,327,343"
E09000020,Kensington & Chelsea,Feb-21,"1,251,354"
E09000020,Kensington & Chelsea,Mar-21,"1,206,534"
E09000020,Kensington & Chelsea,Apr-21,"1,194,465"
E09000020,Kensington & Chelsea,May-21,"1,227,587"
E09000020,Kensington & Chelsea,Jun-21,"1,213,703"
E09000020,Kensington & Chelsea,Jul-21,"1,325,088"
E09000020,Kensington & Chelsea,Aug-21,"1,392,062"
E09000020,Kensington & Chelsea,Sep-21,"1,448,426"
E09000020,Kensington & Chelsea,Oct-21,"1,449,091"
E09000020,Kensington & Chelsea,Nov-21,"1,431,684"
E09000020,Kensington & Chelsea,Dec-21,"1,394,457"
E09000020,Kensington & Chelsea,Jan-22,"1,392,293"
E09000020,Kensington & Chelsea,Feb-22,"1,412,311"
E09000020,Kensington & Chelsea,Mar-22,"1,457,670"
E09000020,Kensington & Chelsea,Apr-22,"1,471,483"
E09000020,Kensington & Chelsea,May-22,"1,442,633"
E09000020,Kensington & Chelsea,Jun-22,"1,425,413"
E09000020,Kensington & Chelsea,Jul-22,"1,398,588"
E09000020,Kensington & Chelsea,Aug-22,"1,372,464"
E09000020,Kensington & Chelsea,Sep-22,"1,393,453"
E09000021,Kingston upon Thames,Jan-95,"80,876"
E09000021,Kingston upon Thames,Feb-95,"81,230"
E09000021,Kingston upon Thames,Mar-95,"81,111"
E09000021,Kingston upon Thames,Apr-95,"81,673"
E09000021,Kingston upon Thames,May-95,"82,124"
E09000021,Kingston upon Thames,Jun-95,"82,206"
E09000021,Kingston upon Thames,Jul-95,"82,526"
E09000021,Kingston upon Thames,Aug-95,"83,343"
E09000021,Kingston upon Thames,Sep-95,"85,111"
E09000021,Kingston upon Thames,Oct-95,"85,727"
E09000021,Kingston upon Thames,Nov-95,"84,557"
E09000021,Kingston upon Thames,Dec-95,"83,584"
E09000021,Kingston upon Thames,Jan-96,"82,561"
E09000021,Kingston upon Thames,Feb-96,"84,365"
E09000021,Kingston upon Thames,Mar-96,"84,656"
E09000021,Kingston upon Thames,Apr-96,"86,285"
E09000021,Kingston upon Thames,May-96,"85,939"
E09000021,Kingston upon Thames,Jun-96,"87,987"
E09000021,Kingston upon Thames,Jul-96,"87,525"
E09000021,Kingston upon Thames,Aug-96,"88,158"
E09000021,Kingston upon Thames,Sep-96,"88,162"
E09000021,Kingston upon Thames,Oct-96,"89,015"
E09000021,Kingston upon Thames,Nov-96,"89,552"
E09000021,Kingston upon Thames,Dec-96,"90,009"
E09000021,Kingston upon Thames,Jan-97,"91,652"
E09000021,Kingston upon Thames,Feb-97,"92,613"
E09000021,Kingston upon Thames,Mar-97,"93,820"
E09000021,Kingston upon Thames,Apr-97,"94,919"
E09000021,Kingston upon Thames,May-97,"97,263"
E09000021,Kingston upon Thames,Jun-97,"97,628"
E09000021,Kingston upon Thames,Jul-97,"100,235"
E09000021,Kingston upon Thames,Aug-97,"101,607"
E09000021,Kingston upon Thames,Sep-97,"104,934"
E09000021,Kingston upon Thames,Oct-97,"105,335"
E09000021,Kingston upon Thames,Nov-97,"107,889"
E09000021,Kingston upon Thames,Dec-97,"110,385"
E09000021,Kingston upon Thames,Jan-98,"112,996"
E09000021,Kingston upon Thames,Feb-98,"111,799"
E09000021,Kingston upon Thames,Mar-98,"109,702"
E09000021,Kingston upon Thames,Apr-98,"109,781"
E09000021,Kingston upon Thames,May-98,"112,487"
E09000021,Kingston upon Thames,Jun-98,"116,420"
E09000021,Kingston upon Thames,Jul-98,"118,317"
E09000021,Kingston upon Thames,Aug-98,"120,298"
E09000021,Kingston upon Thames,Sep-98,"120,943"
E09000021,Kingston upon Thames,Oct-98,"121,774"
E09000021,Kingston upon Thames,Nov-98,"121,898"
E09000021,Kingston upon Thames,Dec-98,"120,382"
E09000021,Kingston upon Thames,Jan-99,"119,773"
E09000021,Kingston upon Thames,Feb-99,"118,098"
E09000021,Kingston upon Thames,Mar-99,"119,697"
E09000021,Kingston upon Thames,Apr-99,"121,128"
E09000021,Kingston upon Thames,May-99,"124,602"
E09000021,Kingston upon Thames,Jun-99,"127,260"
E09000021,Kingston upon Thames,Jul-99,"130,427"
E09000021,Kingston upon Thames,Aug-99,"133,296"
E09000021,Kingston upon Thames,Sep-99,"136,296"
E09000021,Kingston upon Thames,Oct-99,"139,655"
E09000021,Kingston upon Thames,Nov-99,"141,565"
E09000021,Kingston upon Thames,Dec-99,"144,567"
E09000021,Kingston upon Thames,Jan-00,"146,959"
E09000021,Kingston upon Thames,Feb-00,"151,118"
E09000021,Kingston upon Thames,Mar-00,"153,883"
E09000021,Kingston upon Thames,Apr-00,"158,072"
E09000021,Kingston upon Thames,May-00,"161,339"
E09000021,Kingston upon Thames,Jun-00,"164,611"
E09000021,Kingston upon Thames,Jul-00,"165,708"
E09000021,Kingston upon Thames,Aug-00,"168,037"
E09000021,Kingston upon Thames,Sep-00,"169,491"
E09000021,Kingston upon Thames,Oct-00,"171,714"
E09000021,Kingston upon Thames,Nov-00,"171,133"
E09000021,Kingston upon Thames,Dec-00,"171,603"
E09000021,Kingston upon Thames,Jan-01,"171,213"
E09000021,Kingston upon Thames,Feb-01,"171,737"
E09000021,Kingston upon Thames,Mar-01,"169,882"
E09000021,Kingston upon Thames,Apr-01,"171,664"
E09000021,Kingston upon Thames,May-01,"173,684"
E09000021,Kingston upon Thames,Jun-01,"177,536"
E09000021,Kingston upon Thames,Jul-01,"180,584"
E09000021,Kingston upon Thames,Aug-01,"182,159"
E09000021,Kingston upon Thames,Sep-01,"185,946"
E09000021,Kingston upon Thames,Oct-01,"186,103"
E09000021,Kingston upon Thames,Nov-01,"187,917"
E09000021,Kingston upon Thames,Dec-01,"187,446"
E09000021,Kingston upon Thames,Jan-02,"189,539"
E09000021,Kingston upon Thames,Feb-02,"189,132"
E09000021,Kingston upon Thames,Mar-02,"189,180"
E09000021,Kingston upon Thames,Apr-02,"192,404"
E09000021,Kingston upon Thames,May-02,"197,285"
E09000021,Kingston upon Thames,Jun-02,"201,145"
E09000021,Kingston upon Thames,Jul-02,"202,909"
E09000021,Kingston upon Thames,Aug-02,"206,661"
E09000021,Kingston upon Thames,Sep-02,"212,565"
E09000021,Kingston upon Thames,Oct-02,"215,958"
E09000021,Kingston upon Thames,Nov-02,"218,134"
E09000021,Kingston upon Thames,Dec-02,"222,347"
E09000021,Kingston upon Thames,Jan-03,"224,875"
E09000021,Kingston upon Thames,Feb-03,"226,229"
E09000021,Kingston upon Thames,Mar-03,"223,739"
E09000021,Kingston upon Thames,Apr-03,"223,337"
E09000021,Kingston upon Thames,May-03,"222,683"
E09000021,Kingston upon Thames,Jun-03,"225,155"
E09000021,Kingston upon Thames,Jul-03,"227,790"
E09000021,Kingston upon Thames,Aug-03,"232,658"
E09000021,Kingston upon Thames,Sep-03,"233,924"
E09000021,Kingston upon Thames,Oct-03,"232,964"
E09000021,Kingston upon Thames,Nov-03,"232,017"
E09000021,Kingston upon Thames,Dec-03,"233,996"
E09000021,Kingston upon Thames,Jan-04,"235,488"
E09000021,Kingston upon Thames,Feb-04,"237,659"
E09000021,Kingston upon Thames,Mar-04,"239,521"
E09000021,Kingston upon Thames,Apr-04,"242,238"
E09000021,Kingston upon Thames,May-04,"245,145"
E09000021,Kingston upon Thames,Jun-04,"247,341"
E09000021,Kingston upon Thames,Jul-04,"251,907"
E09000021,Kingston upon Thames,Aug-04,"254,989"
E09000021,Kingston upon Thames,Sep-04,"253,122"
E09000021,Kingston upon Thames,Oct-04,"252,908"
E09000021,Kingston upon Thames,Nov-04,"248,400"
E09000021,Kingston upon Thames,Dec-04,"248,371"
E09000021,Kingston upon Thames,Jan-05,"245,040"
E09000021,Kingston upon Thames,Feb-05,"244,935"
E09000021,Kingston upon Thames,Mar-05,"246,080"
E09000021,Kingston upon Thames,Apr-05,"247,395"
E09000021,Kingston upon Thames,May-05,"254,013"
E09000021,Kingston upon Thames,Jun-05,"252,876"
E09000021,Kingston upon Thames,Jul-05,"256,554"
E09000021,Kingston upon Thames,Aug-05,"253,237"
E09000021,Kingston upon Thames,Sep-05,"256,960"
E09000021,Kingston upon Thames,Oct-05,"252,041"
E09000021,Kingston upon Thames,Nov-05,"253,615"
E09000021,Kingston upon Thames,Dec-05,"251,130"
E09000021,Kingston upon Thames,Jan-06,"255,200"
E09000021,Kingston upon Thames,Feb-06,"253,180"
E09000021,Kingston upon Thames,Mar-06,"254,284"
E09000021,Kingston upon Thames,Apr-06,"254,843"
E09000021,Kingston upon Thames,May-06,"258,061"
E09000021,Kingston upon Thames,Jun-06,"264,705"
E09000021,Kingston upon Thames,Jul-06,"266,619"
E09000021,Kingston upon Thames,Aug-06,"271,132"
E09000021,Kingston upon Thames,Sep-06,"270,980"
E09000021,Kingston upon Thames,Oct-06,"275,061"
E09000021,Kingston upon Thames,Nov-06,"274,154"
E09000021,Kingston upon Thames,Dec-06,"277,785"
E09000021,Kingston upon Thames,Jan-07,"278,832"
E09000021,Kingston upon Thames,Feb-07,"284,563"
E09000021,Kingston upon Thames,Mar-07,"289,235"
E09000021,Kingston upon Thames,Apr-07,"294,524"
E09000021,Kingston upon Thames,May-07,"299,721"
E09000021,Kingston upon Thames,Jun-07,"304,342"
E09000021,Kingston upon Thames,Jul-07,"310,981"
E09000021,Kingston upon Thames,Aug-07,"316,737"
E09000021,Kingston upon Thames,Sep-07,"321,174"
E09000021,Kingston upon Thames,Oct-07,"324,522"
E09000021,Kingston upon Thames,Nov-07,"324,972"
E09000021,Kingston upon Thames,Dec-07,"325,149"
E09000021,Kingston upon Thames,Jan-08,"321,799"
E09000021,Kingston upon Thames,Feb-08,"321,374"
E09000021,Kingston upon Thames,Mar-08,"317,365"
E09000021,Kingston upon Thames,Apr-08,"318,958"
E09000021,Kingston upon Thames,May-08,"315,910"
E09000021,Kingston upon Thames,Jun-08,"320,612"
E09000021,Kingston upon Thames,Jul-08,"317,350"
E09000021,Kingston upon Thames,Aug-08,"313,744"
E09000021,Kingston upon Thames,Sep-08,"305,354"
E09000021,Kingston upon Thames,Oct-08,"297,327"
E09000021,Kingston upon Thames,Nov-08,"291,456"
E09000021,Kingston upon Thames,Dec-08,"283,509"
E09000021,Kingston upon Thames,Jan-09,"275,113"
E09000021,Kingston upon Thames,Feb-09,"261,903"
E09000021,Kingston upon Thames,Mar-09,"251,763"
E09000021,Kingston upon Thames,Apr-09,"248,155"
E09000021,Kingston upon Thames,May-09,"253,003"
E09000021,Kingston upon Thames,Jun-09,"255,067"
E09000021,Kingston upon Thames,Jul-09,"261,318"
E09000021,Kingston upon Thames,Aug-09,"268,167"
E09000021,Kingston upon Thames,Sep-09,"277,842"
E09000021,Kingston upon Thames,Oct-09,"282,397"
E09000021,Kingston upon Thames,Nov-09,"283,163"
E09000021,Kingston upon Thames,Dec-09,"283,400"
E09000021,Kingston upon Thames,Jan-10,"289,691"
E09000021,Kingston upon Thames,Feb-10,"286,628"
E09000021,Kingston upon Thames,Mar-10,"295,871"
E09000021,Kingston upon Thames,Apr-10,"295,162"
E09000021,Kingston upon Thames,May-10,"306,282"
E09000021,Kingston upon Thames,Jun-10,"302,788"
E09000021,Kingston upon Thames,Jul-10,"310,333"
E09000021,Kingston upon Thames,Aug-10,"313,366"
E09000021,Kingston upon Thames,Sep-10,"318,736"
E09000021,Kingston upon Thames,Oct-10,"312,668"
E09000021,Kingston upon Thames,Nov-10,"309,684"
E09000021,Kingston upon Thames,Dec-10,"310,512"
E09000021,Kingston upon Thames,Jan-11,"315,323"
E09000021,Kingston upon Thames,Feb-11,"311,584"
E09000021,Kingston upon Thames,Mar-11,"307,489"
E09000021,Kingston upon Thames,Apr-11,"301,401"
E09000021,Kingston upon Thames,May-11,"307,574"
E09000021,Kingston upon Thames,Jun-11,"306,942"
E09000021,Kingston upon Thames,Jul-11,"311,674"
E09000021,Kingston upon Thames,Aug-11,"313,480"
E09000021,Kingston upon Thames,Sep-11,"316,079"
E09000021,Kingston upon Thames,Oct-11,"318,089"
E09000021,Kingston upon Thames,Nov-11,"315,898"
E09000021,Kingston upon Thames,Dec-11,"319,354"
E09000021,Kingston upon Thames,Jan-12,"317,886"
E09000021,Kingston upon Thames,Feb-12,"317,949"
E09000021,Kingston upon Thames,Mar-12,"311,914"
E09000021,Kingston upon Thames,Apr-12,"312,482"
E09000021,Kingston upon Thames,May-12,"318,792"
E09000021,Kingston upon Thames,Jun-12,"322,872"
E09000021,Kingston upon Thames,Jul-12,"325,938"
E09000021,Kingston upon Thames,Aug-12,"329,394"
E09000021,Kingston upon Thames,Sep-12,"332,547"
E09000021,Kingston upon Thames,Oct-12,"336,853"
E09000021,Kingston upon Thames,Nov-12,"332,016"
E09000021,Kingston upon Thames,Dec-12,"336,288"
E09000021,Kingston upon Thames,Jan-13,"335,602"
E09000021,Kingston upon Thames,Feb-13,"337,033"
E09000021,Kingston upon Thames,Mar-13,"337,695"
E09000021,Kingston upon Thames,Apr-13,"341,148"
E09000021,Kingston upon Thames,May-13,"346,125"
E09000021,Kingston upon Thames,Jun-13,"342,178"
E09000021,Kingston upon Thames,Jul-13,"341,029"
E09000021,Kingston upon Thames,Aug-13,"341,751"
E09000021,Kingston upon Thames,Sep-13,"350,119"
E09000021,Kingston upon Thames,Oct-13,"354,994"
E09000021,Kingston upon Thames,Nov-13,"358,743"
E09000021,Kingston upon Thames,Dec-13,"362,452"
E09000021,Kingston upon Thames,Jan-14,"369,306"
E09000021,Kingston upon Thames,Feb-14,"376,687"
E09000021,Kingston upon Thames,Mar-14,"384,835"
E09000021,Kingston upon Thames,Apr-14,"391,613"
E09000021,Kingston upon Thames,May-14,"395,975"
E09000021,Kingston upon Thames,Jun-14,"404,272"
E09000021,Kingston upon Thames,Jul-14,"414,460"
E09000021,Kingston upon Thames,Aug-14,"426,372"
E09000021,Kingston upon Thames,Sep-14,"427,663"
E09000021,Kingston upon Thames,Oct-14,"425,277"
E09000021,Kingston upon Thames,Nov-14,"427,596"
E09000021,Kingston upon Thames,Dec-14,"429,222"
E09000021,Kingston upon Thames,Jan-15,"426,903"
E09000021,Kingston upon Thames,Feb-15,"421,760"
E09000021,Kingston upon Thames,Mar-15,"424,484"
E09000021,Kingston upon Thames,Apr-15,"430,152"
E09000021,Kingston upon Thames,May-15,"428,175"
E09000021,Kingston upon Thames,Jun-15,"429,603"
E09000021,Kingston upon Thames,Jul-15,"434,523"
E09000021,Kingston upon Thames,Aug-15,"449,426"
E09000021,Kingston upon Thames,Sep-15,"450,685"
E09000021,Kingston upon Thames,Oct-15,"450,729"
E09000021,Kingston upon Thames,Nov-15,"449,013"
E09000021,Kingston upon Thames,Dec-15,"460,578"
E09000021,Kingston upon Thames,Jan-16,"465,254"
E09000021,Kingston upon Thames,Feb-16,"468,323"
E09000021,Kingston upon Thames,Mar-16,"470,972"
E09000021,Kingston upon Thames,Apr-16,"478,030"
E09000021,Kingston upon Thames,May-16,"488,828"
E09000021,Kingston upon Thames,Jun-16,"495,559"
E09000021,Kingston upon Thames,Jul-16,"497,134"
E09000021,Kingston upon Thames,Aug-16,"491,205"
E09000021,Kingston upon Thames,Sep-16,"482,733"
E09000021,Kingston upon Thames,Oct-16,"484,221"
E09000021,Kingston upon Thames,Nov-16,"486,864"
E09000021,Kingston upon Thames,Dec-16,"490,878"
E09000021,Kingston upon Thames,Jan-17,"487,327"
E09000021,Kingston upon Thames,Feb-17,"491,493"
E09000021,Kingston upon Thames,Mar-17,"485,291"
E09000021,Kingston upon Thames,Apr-17,"490,757"
E09000021,Kingston upon Thames,May-17,"490,578"
E09000021,Kingston upon Thames,Jun-17,"498,756"
E09000021,Kingston upon Thames,Jul-17,"495,344"
E09000021,Kingston upon Thames,Aug-17,"493,796"
E09000021,Kingston upon Thames,Sep-17,"497,972"
E09000021,Kingston upon Thames,Oct-17,"498,162"
E09000021,Kingston upon Thames,Nov-17,"492,822"
E09000021,Kingston upon Thames,Dec-17,"485,525"
E09000021,Kingston upon Thames,Jan-18,"489,984"
E09000021,Kingston upon Thames,Feb-18,"492,696"
E09000021,Kingston upon Thames,Mar-18,"494,430"
E09000021,Kingston upon Thames,Apr-18,"493,941"
E09000021,Kingston upon Thames,May-18,"501,516"
E09000021,Kingston upon Thames,Jun-18,"511,260"
E09000021,Kingston upon Thames,Jul-18,"510,219"
E09000021,Kingston upon Thames,Aug-18,"505,055"
E09000021,Kingston upon Thames,Sep-18,"495,582"
E09000021,Kingston upon Thames,Oct-18,"492,324"
E09000021,Kingston upon Thames,Nov-18,"491,683"
E09000021,Kingston upon Thames,Dec-18,"486,401"
E09000021,Kingston upon Thames,Jan-19,"482,032"
E09000021,Kingston upon Thames,Feb-19,"475,365"
E09000021,Kingston upon Thames,Mar-19,"474,572"
E09000021,Kingston upon Thames,Apr-19,"474,631"
E09000021,Kingston upon Thames,May-19,"472,574"
E09000021,Kingston upon Thames,Jun-19,"484,676"
E09000021,Kingston upon Thames,Jul-19,"502,895"
E09000021,Kingston upon Thames,Aug-19,"508,405"
E09000021,Kingston upon Thames,Sep-19,"504,867"
E09000021,Kingston upon Thames,Oct-19,"488,211"
E09000021,Kingston upon Thames,Nov-19,"490,723"
E09000021,Kingston upon Thames,Dec-19,"488,979"
E09000021,Kingston upon Thames,Jan-20,"489,422"
E09000021,Kingston upon Thames,Feb-20,"487,189"
E09000021,Kingston upon Thames,Mar-20,"486,392"
E09000021,Kingston upon Thames,Apr-20,"486,367"
E09000021,Kingston upon Thames,May-20,"482,372"
E09000021,Kingston upon Thames,Jun-20,"478,540"
E09000021,Kingston upon Thames,Jul-20,"484,775"
E09000021,Kingston upon Thames,Aug-20,"497,936"
E09000021,Kingston upon Thames,Sep-20,"499,978"
E09000021,Kingston upon Thames,Oct-20,"499,236"
E09000021,Kingston upon Thames,Nov-20,"493,847"
E09000021,Kingston upon Thames,Dec-20,"497,768"
E09000021,Kingston upon Thames,Jan-21,"500,442"
E09000021,Kingston upon Thames,Feb-21,"500,783"
E09000021,Kingston upon Thames,Mar-21,"505,877"
E09000021,Kingston upon Thames,Apr-21,"503,144"
E09000021,Kingston upon Thames,May-21,"504,698"
E09000021,Kingston upon Thames,Jun-21,"511,615"
E09000021,Kingston upon Thames,Jul-21,"504,504"
E09000021,Kingston upon Thames,Aug-21,"513,394"
E09000021,Kingston upon Thames,Sep-21,"514,672"
E09000021,Kingston upon Thames,Oct-21,"534,105"
E09000021,Kingston upon Thames,Nov-21,"534,870"
E09000021,Kingston upon Thames,Dec-21,"529,652"
E09000021,Kingston upon Thames,Jan-22,"528,194"
E09000021,Kingston upon Thames,Feb-22,"522,868"
E09000021,Kingston upon Thames,Mar-22,"527,932"
E09000021,Kingston upon Thames,Apr-22,"522,232"
E09000021,Kingston upon Thames,May-22,"533,135"
E09000021,Kingston upon Thames,Jun-22,"537,513"
E09000021,Kingston upon Thames,Jul-22,"557,905"
E09000021,Kingston upon Thames,Aug-22,"561,745"
E09000021,Kingston upon Thames,Sep-22,"574,926"
E09000022,Lambeth,Jan-95,"67,771"
E09000022,Lambeth,Feb-95,"65,382"
E09000022,Lambeth,Mar-95,"66,337"
E09000022,Lambeth,Apr-95,"66,389"
E09000022,Lambeth,May-95,"69,035"
E09000022,Lambeth,Jun-95,"68,881"
E09000022,Lambeth,Jul-95,"69,609"
E09000022,Lambeth,Aug-95,"68,840"
E09000022,Lambeth,Sep-95,"70,156"
E09000022,Lambeth,Oct-95,"69,616"
E09000022,Lambeth,Nov-95,"68,054"
E09000022,Lambeth,Dec-95,"67,199"
E09000022,Lambeth,Jan-96,"68,780"
E09000022,Lambeth,Feb-96,"72,306"
E09000022,Lambeth,Mar-96,"71,762"
E09000022,Lambeth,Apr-96,"71,664"
E09000022,Lambeth,May-96,"71,386"
E09000022,Lambeth,Jun-96,"73,469"
E09000022,Lambeth,Jul-96,"73,809"
E09000022,Lambeth,Aug-96,"72,820"
E09000022,Lambeth,Sep-96,"72,935"
E09000022,Lambeth,Oct-96,"72,307"
E09000022,Lambeth,Nov-96,"73,356"
E09000022,Lambeth,Dec-96,"74,737"
E09000022,Lambeth,Jan-97,"78,248"
E09000022,Lambeth,Feb-97,"79,064"
E09000022,Lambeth,Mar-97,"79,199"
E09000022,Lambeth,Apr-97,"77,778"
E09000022,Lambeth,May-97,"81,000"
E09000022,Lambeth,Jun-97,"85,372"
E09000022,Lambeth,Jul-97,"91,999"
E09000022,Lambeth,Aug-97,"91,972"
E09000022,Lambeth,Sep-97,"92,522"
E09000022,Lambeth,Oct-97,"89,224"
E09000022,Lambeth,Nov-97,"91,413"
E09000022,Lambeth,Dec-97,"93,057"
E09000022,Lambeth,Jan-98,"96,231"
E09000022,Lambeth,Feb-98,"97,302"
E09000022,Lambeth,Mar-98,"96,672"
E09000022,Lambeth,Apr-98,"97,598"
E09000022,Lambeth,May-98,"99,378"
E09000022,Lambeth,Jun-98,"104,807"
E09000022,Lambeth,Jul-98,"107,921"
E09000022,Lambeth,Aug-98,"109,637"
E09000022,Lambeth,Sep-98,"108,289"
E09000022,Lambeth,Oct-98,"107,016"
E09000022,Lambeth,Nov-98,"106,182"
E09000022,Lambeth,Dec-98,"107,116"
E09000022,Lambeth,Jan-99,"106,119"
E09000022,Lambeth,Feb-99,"107,158"
E09000022,Lambeth,Mar-99,"106,659"
E09000022,Lambeth,Apr-99,"109,746"
E09000022,Lambeth,May-99,"112,374"
E09000022,Lambeth,Jun-99,"112,867"
E09000022,Lambeth,Jul-99,"117,305"
E09000022,Lambeth,Aug-99,"120,470"
E09000022,Lambeth,Sep-99,"125,138"
E09000022,Lambeth,Oct-99,"125,678"
E09000022,Lambeth,Nov-99,"126,668"
E09000022,Lambeth,Dec-99,"129,214"
E09000022,Lambeth,Jan-00,"132,007"
E09000022,Lambeth,Feb-00,"135,770"
E09000022,Lambeth,Mar-00,"136,645"
E09000022,Lambeth,Apr-00,"142,636"
E09000022,Lambeth,May-00,"145,228"
E09000022,Lambeth,Jun-00,"149,818"
E09000022,Lambeth,Jul-00,"148,317"
E09000022,Lambeth,Aug-00,"151,419"
E09000022,Lambeth,Sep-00,"154,821"
E09000022,Lambeth,Oct-00,"157,638"
E09000022,Lambeth,Nov-00,"161,435"
E09000022,Lambeth,Dec-00,"160,732"
E09000022,Lambeth,Jan-01,"160,849"
E09000022,Lambeth,Feb-01,"155,593"
E09000022,Lambeth,Mar-01,"155,945"
E09000022,Lambeth,Apr-01,"157,274"
E09000022,Lambeth,May-01,"164,437"
E09000022,Lambeth,Jun-01,"167,111"
E09000022,Lambeth,Jul-01,"169,085"
E09000022,Lambeth,Aug-01,"169,960"
E09000022,Lambeth,Sep-01,"169,825"
E09000022,Lambeth,Oct-01,"168,657"
E09000022,Lambeth,Nov-01,"167,426"
E09000022,Lambeth,Dec-01,"170,055"
E09000022,Lambeth,Jan-02,"177,905"
E09000022,Lambeth,Feb-02,"178,205"
E09000022,Lambeth,Mar-02,"179,062"
E09000022,Lambeth,Apr-02,"176,703"
E09000022,Lambeth,May-02,"181,198"
E09000022,Lambeth,Jun-02,"186,023"
E09000022,Lambeth,Jul-02,"192,324"
E09000022,Lambeth,Aug-02,"200,269"
E09000022,Lambeth,Sep-02,"203,606"
E09000022,Lambeth,Oct-02,"203,613"
E09000022,Lambeth,Nov-02,"201,927"
E09000022,Lambeth,Dec-02,"204,576"
E09000022,Lambeth,Jan-03,"205,905"
E09000022,Lambeth,Feb-03,"207,346"
E09000022,Lambeth,Mar-03,"203,618"
E09000022,Lambeth,Apr-03,"201,857"
E09000022,Lambeth,May-03,"197,154"
E09000022,Lambeth,Jun-03,"196,732"
E09000022,Lambeth,Jul-03,"198,036"
E09000022,Lambeth,Aug-03,"203,688"
E09000022,Lambeth,Sep-03,"206,706"
E09000022,Lambeth,Oct-03,"206,501"
E09000022,Lambeth,Nov-03,"206,517"
E09000022,Lambeth,Dec-03,"206,467"
E09000022,Lambeth,Jan-04,"212,766"
E09000022,Lambeth,Feb-04,"211,752"
E09000022,Lambeth,Mar-04,"213,243"
E09000022,Lambeth,Apr-04,"213,974"
E09000022,Lambeth,May-04,"216,127"
E09000022,Lambeth,Jun-04,"220,817"
E09000022,Lambeth,Jul-04,"223,564"
E09000022,Lambeth,Aug-04,"230,938"
E09000022,Lambeth,Sep-04,"233,753"
E09000022,Lambeth,Oct-04,"230,775"
E09000022,Lambeth,Nov-04,"227,754"
E09000022,Lambeth,Dec-04,"227,204"
E09000022,Lambeth,Jan-05,"226,726"
E09000022,Lambeth,Feb-05,"224,800"
E09000022,Lambeth,Mar-05,"220,863"
E09000022,Lambeth,Apr-05,"221,561"
E09000022,Lambeth,May-05,"222,759"
E09000022,Lambeth,Jun-05,"227,386"
E09000022,Lambeth,Jul-05,"233,889"
E09000022,Lambeth,Aug-05,"235,728"
E09000022,Lambeth,Sep-05,"237,332"
E09000022,Lambeth,Oct-05,"231,104"
E09000022,Lambeth,Nov-05,"232,129"
E09000022,Lambeth,Dec-05,"231,958"
E09000022,Lambeth,Jan-06,"236,766"
E09000022,Lambeth,Feb-06,"234,359"
E09000022,Lambeth,Mar-06,"235,911"
E09000022,Lambeth,Apr-06,"237,767"
E09000022,Lambeth,May-06,"246,459"
E09000022,Lambeth,Jun-06,"249,296"
E09000022,Lambeth,Jul-06,"254,318"
E09000022,Lambeth,Aug-06,"257,563"
E09000022,Lambeth,Sep-06,"261,648"
E09000022,Lambeth,Oct-06,"262,571"
E09000022,Lambeth,Nov-06,"261,967"
E09000022,Lambeth,Dec-06,"263,085"
E09000022,Lambeth,Jan-07,"267,255"
E09000022,Lambeth,Feb-07,"272,416"
E09000022,Lambeth,Mar-07,"279,673"
E09000022,Lambeth,Apr-07,"283,835"
E09000022,Lambeth,May-07,"290,461"
E09000022,Lambeth,Jun-07,"300,121"
E09000022,Lambeth,Jul-07,"305,754"
E09000022,Lambeth,Aug-07,"315,086"
E09000022,Lambeth,Sep-07,"318,371"
E09000022,Lambeth,Oct-07,"320,251"
E09000022,Lambeth,Nov-07,"316,462"
E09000022,Lambeth,Dec-07,"309,138"
E09000022,Lambeth,Jan-08,"307,930"
E09000022,Lambeth,Feb-08,"303,089"
E09000022,Lambeth,Mar-08,"304,300"
E09000022,Lambeth,Apr-08,"305,630"
E09000022,Lambeth,May-08,"302,761"
E09000022,Lambeth,Jun-08,"296,606"
E09000022,Lambeth,Jul-08,"295,052"
E09000022,Lambeth,Aug-08,"296,707"
E09000022,Lambeth,Sep-08,"302,407"
E09000022,Lambeth,Oct-08,"289,367"
E09000022,Lambeth,Nov-08,"275,678"
E09000022,Lambeth,Dec-08,"266,183"
E09000022,Lambeth,Jan-09,"262,814"
E09000022,Lambeth,Feb-09,"262,924"
E09000022,Lambeth,Mar-09,"255,001"
E09000022,Lambeth,Apr-09,"247,238"
E09000022,Lambeth,May-09,"251,968"
E09000022,Lambeth,Jun-09,"258,178"
E09000022,Lambeth,Jul-09,"270,535"
E09000022,Lambeth,Aug-09,"273,198"
E09000022,Lambeth,Sep-09,"276,691"
E09000022,Lambeth,Oct-09,"282,901"
E09000022,Lambeth,Nov-09,"284,628"
E09000022,Lambeth,Dec-09,"281,970"
E09000022,Lambeth,Jan-10,"285,833"
E09000022,Lambeth,Feb-10,"286,760"
E09000022,Lambeth,Mar-10,"295,041"
E09000022,Lambeth,Apr-10,"294,294"
E09000022,Lambeth,May-10,"297,315"
E09000022,Lambeth,Jun-10,"298,001"
E09000022,Lambeth,Jul-10,"303,699"
E09000022,Lambeth,Aug-10,"308,883"
